,label,runID,ner_f1_macro,rel_f1_macro,rel_nec_f1_macro,ner_f1_micro,rel_f1_micro,rel_nec_f1_micro,train_batch_size,epochs,neg_entity_count,neg_relation_count,lr,weight_decay,eval_batch_size,rel_filter_threshold,prop_drop
241,conll04_elec_train,2022-03-26_13.11.27.743463,71.5943807247776,59.51246440273648,59.51246440273648,75.2212389380531,58.164852255054434,58.164852255054434,4,20,100,100,5e-05,0.0,1,0.5,0.2
242,conll04_elec_train,2022-03-26_01.18.00.233121,49.23352675174544,26.661062125952625,26.441281906172403,55.67010309278351,26.95252679938744,26.64624808575805,4,20,100,100,5e-06,0.05,1,0.55,0.1
243,conll04_elec_train,2022-03-26_01.24.05.541420,49.94048914918128,27.91646181141917,27.668014606450225,56.4336372847011,27.701674277016743,27.3972602739726,4,20,100,100,5e-06,0.05,1,0.55,0.2
244,conll04_elec_train,2022-03-26_04.33.39.858634,45.86979288831945,23.521145397539257,23.02092489731876,51.76817288801572,21.42857142857143,20.935960591133004,4,20,100,100,5e-06,0.005,1,0.55,0.1
245,conll04_elec_train,2022-03-26_00.10.43.487585,50.19449921968363,31.50437976692085,31.29604643358751,57.816504356740126,30.22339027595269,29.96057818659658,4,20,100,100,5e-06,0.05,1,0.4,0.2
246,conll04_elec_train,2022-03-26_13.04.27.995964,72.86894187227728,60.26949980272009,59.93336534893858,76.3494713411241,58.65384615384615,58.333333333333336,4,20,100,100,5e-05,0.0,1,0.5,0.1
247,conll04_elec_train,2022-03-26_05.03.55.509212,51.0285898740478,25.63717406146688,25.396210206045197,57.87583376090303,25.277161862527716,25.055432372505543,4,20,100,100,5e-06,0.0,1,0.4,0.2
248,conll04_elec_train,2022-03-26_07.10.10.894996,58.88263696736612,44.3997155380751,44.194587332946895,65.08997429305911,42.30769230769231,42.05128205128205,4,20,100,100,1e-05,0.05,1,0.45,0.3
249,conll04_elec_train,2022-03-26_05.21.44.307142,53.80525535977223,29.625138830641983,29.625138830641983,60.45548654244307,30.0,30.0,4,20,100,100,5e-06,0.0,1,0.45,0.1
250,conll04_elec_train,2022-03-26_03.14.08.813467,48.86050583264324,22.94807239147665,22.607446250246277,55.19317611640743,21.5091066782307,21.16218560277537,4,20,100,100,5e-06,0.005,1,0.4,0.0
251,conll04_elec_train,2022-03-25_23.57.55.278306,54.34024373369982,25.800590297710635,25.800590297710635,60.38114343029088,24.887285843101896,24.887285843101896,4,20,100,100,5e-06,0.05,1,0.4,0.0
252,conll04_elec_train,2022-03-26_04.15.20.294182,45.56170082687663,21.898551046165863,21.898551046165863,52.74499743458183,22.22222222222222,22.22222222222222,4,20,100,100,5e-06,0.005,1,0.5,0.2
253,conll04_elec_train,2022-03-26_14.28.02.920731,66.49921761371405,55.64167687849937,55.31380802604036,72.01365187713311,53.69774919614147,53.37620578778135,4,20,100,100,0.0001,0.05,1,0.5,0.1
254,conll04_elec_train,2022-03-26_15.16.08.430500,69.13546496695457,58.12742812317608,57.82439782014577,72.87853577371048,55.90433482810164,55.60538116591929,4,20,100,100,0.0001,0.01,1,0.4,0.2
255,conll04_elec_train,2022-03-26_05.27.42.603690,53.85260345623113,32.60700411394053,32.60700411394053,61.683220073183485,32.64781491002571,32.64781491002571,4,20,100,100,5e-06,0.0,1,0.45,0.2
256,conll04_elec_train,2022-03-26_06.39.32.070258,58.7766274234984,36.03175202132674,35.792231063242895,64.4398766700925,35.54083885209713,35.320088300220746,4,20,100,100,1e-05,0.05,1,0.4,0.2
257,conll04_elec_train,2022-03-26_11.12.34.991191,73.14439665256653,60.513008074886976,60.273487116803146,76.58157602663705,58.09248554913295,57.80346820809249,4,20,100,100,5e-05,0.01,1,0.4,0.2
258,conll04_elec_train,2022-03-26_01.48.34.760097,49.860194279111326,25.65386650759345,25.113768307920783,56.9620253164557,25.25139664804469,24.804469273743017,4,20,100,100,5e-06,0.01,1,0.4,0.2
259,conll04_elec_train,2022-03-26_02.31.20.729763,54.44714551804773,33.486093523599806,33.486093523599806,60.42421107087429,33.420365535248045,33.420365535248045,4,20,100,100,5e-06,0.01,1,0.5,0.1
260,conll04_elec_train,2022-03-26_08.23.37.418280,63.6835585981792,49.47351595613465,49.47351595613465,69.86444212721585,47.71838331160365,47.71838331160365,4,20,100,100,1e-05,0.01,1,0.4,0.3
261,conll04_elec_train,2022-03-26_02.12.59.662367,48.71714774862577,27.61878147411944,27.61878147411944,55.17582961862309,27.80898876404495,27.80898876404495,4,20,100,100,5e-06,0.01,1,0.45,0.2
262,conll04_elec_train,2022-03-26_05.15.48.252678,50.03320462187381,26.377671209482568,26.377671209482568,56.03715170278637,26.82215743440233,26.82215743440233,4,20,100,100,5e-06,0.0,1,0.45,0.0
