criterion,label,seq,index,train_batch_size,epochs,neg_entity_count,neg_relation_count,lr,weight_decay,model_path,eval_batch_size,rel_filter_threshold,prop_drop,runID,ner_f1_micro,ner_f1_macro,rel_f1_micro,rel_f1_macro,rel_nec_f1_micro,rel_nec_prec_macro,rel_nec_rec_macro,rel_nec_f1_macro,epoch,output_hidden_states,hidden_state_from_layer,f_score_beta
rel_nec_f1_macro,scierc_rob_train,0,79,4,20,100,100,5e-05,0.2,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-22_13.01.05.757922,68.75383670963782,67.57164150339749,46.17142857142857,44.34006949487288,37.71428571428571,38.30229175288252,34.44365175833424,35.4336641917528,20.0,,,
rel_nec_f1_macro,scierc_rob_train,1,77,4,20,100,100,5e-05,0.15,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-23_17.24.48.920799,68.53658536585367,67.42182469115207,48.081264108352144,45.794171090407566,36.794582392776526,36.50754037010376,32.40880765328129,33.40182647261402,20.0,,,
rel_nec_f1_macro,scierc_rob_train,2,82,4,20,100,100,6e-05,0.2,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-22_14.11.26.026952,67.80487804878048,64.67183682197269,47.52252252252253,42.82526013545752,37.38738738738739,35.63848504842294,31.356328521649672,32.41735210311656,20.0,,,
rel_nec_f1_macro,scierc_rob_train,3,72,4,20,100,100,5e-05,0.1,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-22_12.42.15.274505,68.75,67.04981674925294,46.97833523375142,44.86997631288211,36.488027366020525,34.04789423549702,31.4884106423568,32.32974103446876,20.0,,,
rel_nec_f1_macro,scierc_rob_train,4,80,4,20,100,100,5e-05,0.15,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-23_18.12.54.697621,66.99326393141459,66.06310334774184,46.29418472063855,45.117355212761794,34.89167616875713,34.2095267594971,30.82339072488504,31.858546816108785,20.0,,,
ner_f1_micro,ade_bert_train,0,4,4,20,100,100,1e-05,0.02,allenai/scibert_scivocab_cased,1,0.4,0.1,2022-03-27_09.07.07.554048,90.93419236079151,91.2242580847232,83.8192419825073,83.8192419825073,83.8192419825073,81.44475920679886,86.33633633633634,83.8192419825073,20.0,,,
ner_f1_micro,ade_bert_train,1,7,4,20,100,100,1e-05,0.02,allenai/scibert_scivocab_cased,1,0.4,0.2,2022-03-27_09.30.48.287795,90.767110702802,91.10231917118143,83.44274252370532,83.44274252370532,83.44274252370532,81.13475177304964,85.88588588588588,83.44274252370532,20.0,,,
ner_f1_micro,ade_bert_train,2,2,4,20,100,100,5e-05,0.01,allenai/scibert_scivocab_cased,1,0.4,0.2,2022-03-26_23.29.14.685407,90.74243813015582,91.10980376245924,82.7536231884058,82.7536231884058,82.7536231884058,79.97198879551821,85.73573573573574,82.7536231884058,20.0,,,
ner_f1_micro,ade_bert_train,3,20,4,20,100,100,5e-05,0.0,allenai/scibert_scivocab_cased,1,0.4,0.2,2022-03-27_01.40.39.491982,90.7083716651334,91.040219602294,83.16400580551525,83.16400580551525,83.16400580551525,80.47752808988764,86.03603603603604,83.16400580551525,20.0,,,
ner_f1_micro,ade_bert_train,4,32,4,20,100,100,2e-05,0.02,allenai/scibert_scivocab_cased,1,0.4,0.1,2022-03-26_21.51.25.634438,90.7083716651334,91.0600121718184,83.27246165084003,83.27246165084003,83.27246165084003,81.08108108108108,85.58558558558559,83.27246165084003,20.0,,,
ner_f1_micro,ade_elec_train,0,613,4,20,100,100,5e-05,0.02,kamalkraj/bioelectra-base-discriminator-pubmed,1,0.4,0.1,2022-03-28_12.03.19.494299,90.46153846153844,90.83873835646888,81.19601328903656,81.19601328903656,81.19601328903656,79.04269081500647,83.46994535519126,81.19601328903656,20.0,False,9.0,
ner_f1_micro,ade_elec_train,1,595,4,20,100,100,3e-05,0.01,kamalkraj/bioelectra-base-discriminator-pubmed,1,0.4,0.2,2022-03-28_11.16.56.892174,90.42787825319806,90.80924674429713,81.01945003353455,81.01945003353455,81.01945003353455,79.57839262187089,82.5136612021858,81.01945003353455,20.0,False,9.0,
ner_f1_micro,ade_elec_train,2,604,4,20,100,100,3e-05,0.01,kamalkraj/bioelectra-base-discriminator-pubmed,1,0.4,0.1,2022-03-28_10.29.53.619221,90.23420238621298,90.60833902939169,80.59701492537313,80.59701492537313,80.59701492537313,80.05390835579514,81.14754098360656,80.59701492537313,20.0,False,9.0,
ner_f1_micro,ade_elec_train,3,612,4,20,100,100,3e-05,0.02,kamalkraj/bioelectra-base-discriminator-pubmed,1,0.4,0.2,2022-03-28_09.39.15.694578,90.1011878574571,90.47798154421211,79.40979208584842,79.40979208584842,79.40979208584842,77.99736495388669,80.87431693989072,79.40979208584842,20.0,False,9.0,
ner_f1_micro,ade_elec_train,4,592,4,20,100,100,3e-05,0.02,kamalkraj/bioelectra-base-discriminator-pubmed,1,0.4,0.1,2022-03-28_08.52.24.200104,89.9736147757256,90.38571234022686,79.68232958305758,79.68232958305758,79.68232958305758,77.27856225930681,82.24043715846994,79.68232958305758,20.0,,,
ner_f1_micro,ade_rob_train,0,632,4,20,100,100,5e-05,0.01,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-27_22.47.55.820777,90.94252873563218,91.28922348716692,82.53275109170305,82.53275109170305,82.53275109170305,80.08474576271186,85.13513513513513,82.53275109170305,20.0,,,
ner_f1_micro,ade_rob_train,1,642,4,20,100,100,1e-05,0.01,allenai/biomed_roberta_base,1,0.4,0.1,2022-03-27_15.20.37.948485,90.79189686924492,91.1402159134982,81.93123628383321,81.93123628383321,81.93123628383321,79.88587731811697,84.08408408408408,81.93123628383321,20.0,,,
ner_f1_micro,ade_rob_train,2,636,4,20,100,100,3e-05,0.01,allenai/biomed_roberta_base,1,0.4,0.1,2022-03-27_18.45.12.511391,90.6046511627907,90.91016573125526,82.18562874251498,82.18562874251498,82.18562874251498,81.94029850746269,82.43243243243244,82.18562874251498,20.0,,,
ner_f1_micro,ade_rob_train,3,648,4,20,100,100,1e-05,0.01,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-27_16.11.53.873590,90.54863992623328,90.8837824535499,81.41072740631888,81.41072740631888,81.41072740631888,79.71223021582733,83.18318318318319,81.41072740631888,20.0,,,
ner_f1_micro,ade_rob_train,4,645,4,20,100,100,5e-05,0.02,allenai/biomed_roberta_base,1,0.4,0.1,2022-03-27_20.22.25.066549,90.52242256125751,90.84668408567404,82.11143695014663,82.11143695014663,81.96480938416423,80.08595988538681,83.93393393393393,81.96480938416423,20.0,,,
ner_f1_micro,conll04_bert_train,0,162,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.5,0.0,2022-03-24_17.03.33.337513,88.75140607424072,85.76087693285271,68.94409937888199,70.47158022886595,68.94409937888199,74.48056871217999,67.48506718300769,70.47158022886595,20.0,,,
ner_f1_micro,conll04_bert_train,1,141,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.4,0.0,2022-03-24_16.43.39.922458,88.75070661390615,85.28989317510282,68.92307692307692,69.6929480222597,68.92307692307692,72.87461013326354,67.90409133200896,69.6929480222597,20.0,,,
ner_f1_micro,conll04_bert_train,2,121,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.4,0.2,2022-03-24_16.56.59.416385,88.65168539325843,85.67738073136117,71.88940092165899,73.20216644784938,71.88940092165899,76.53580591795695,70.55802549852893,73.20216644784938,20.0,,,
ner_f1_micro,conll04_bert_train,3,100,4,20,100,100,5e-05,0.0,bert-base-cased,1,0.5,0.0,2022-03-24_19.36.49.329244,88.0,84.96882558568572,69.87179487179486,71.13635262047143,69.55128205128206,77.26069727134139,66.69993545737253,70.82139199055015,20.0,,,
ner_f1_micro,conll04_bert_train,4,186,4,20,100,100,5e-05,0.05,bert-base-cased,1,0.4,0.0,2022-03-24_17.23.07.535948,87.91455874086566,84.47404278292893,68.1818181818182,69.96824486988422,67.87878787878789,72.19648372535043,67.79168657429527,69.6507845524239,20.0,,,
ner_f1_micro,conll04_bert_train_lvl,0,83,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.5,0.2,2022-03-31_11.50.34.017874,87.13881019830029,83.06265365541128,69.82055464926592,71.0485302476333,69.82055464926592,79.8676917575541,65.54483197961459,71.0485302476333,20.0,True,8.0,
ner_f1_micro,conll04_bert_train_lvl,1,88,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.5,0.2,2022-03-31_12.07.41.216129,86.94177501413228,83.0875193971056,70.01620745542951,71.10741599903213,70.01620745542951,79.15208443059181,66.64083285135918,71.10741599903213,20.0,True,8.0,
ner_f1_micro,conll04_bert_train_lvl,2,89,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.4,0.2,2022-03-31_11.41.20.471429,86.7838910947249,83.14400991788337,69.47040498442367,71.02840274539281,69.47040498442367,75.05399115616711,68.31328320802005,71.02840274539281,20.0,True,8.0,
ner_f1_micro,conll04_bert_train_lvl,3,90,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.35,0.2,2022-03-31_17.30.03.393484,86.73754896474537,83.37316222527336,71.44992526158444,72.54396385286026,71.15097159940208,73.19999888688528,71.98436727269679,72.229003222939,20.0,True,11.0,
ner_f1_micro,conll04_bert_train_lvl,4,87,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.6,0.2,2022-03-31_16.19.15.856440,86.71171171171173,83.09593934337435,71.82866556836903,73.18969622533366,71.82866556836903,82.91612645058024,66.75159470582813,73.18969622533366,20.0,True,8.0,
ner_f1_micro,conll04_elec_train,0,274,4,20,100,100,5e-05,0.05,google/electra-base-discriminator,1,0.55,0.0,2022-03-26_10.39.43.538891,77.06622879036672,73.74452950452341,61.36363636363635,62.67040409459958,61.36363636363635,69.38935967107149,58.8029019035884,62.67040409459958,20.0,,,
ner_f1_micro,conll04_elec_train,1,325,4,20,100,100,5e-05,0.01,google/electra-base-discriminator,1,0.55,0.0,2022-03-26_11.58.15.889933,76.82119205298012,73.4174164528016,61.77847113884556,63.89589521832413,61.466458658346326,67.69453934348292,61.26867335562988,63.57331457316284,20.0,,,
ner_f1_micro,conll04_elec_train,2,292,4,20,100,100,5e-05,0.01,google/electra-base-discriminator,1,0.4,0.0,2022-03-26_10.59.38.200312,76.61691542288557,73.26346099844304,60.39453717754173,62.378317246359785,60.39453717754173,64.11875704376551,61.4562828475872,62.378317246359785,20.0,,,
ner_f1_micro,conll04_elec_train,3,257,4,20,100,100,5e-05,0.01,google/electra-base-discriminator,1,0.4,0.2,2022-03-26_11.12.34.991191,76.58157602663705,73.14439665256653,58.09248554913295,60.513008074886976,57.80346820809249,58.91865898077079,62.06211180124224,60.273487116803146,20.0,,,
ner_f1_micro,conll04_elec_train,4,342,4,20,100,100,5e-05,0.0,google/electra-base-discriminator,1,0.4,0.0,2022-03-26_12.18.28.228361,76.57458563535911,73.15872923692844,59.57446808510639,61.2338721350154,59.270516717325215,62.64721164721164,60.63941626641854,60.95415185529512,20.0,,,
ner_f1_micro,conll04_rob_train,0,570,4,20,100,100,3e-05,0.005,roberta-base,1,0.55,0.25,2022-03-25_10.31.25.567663,87.14837286265859,83.99831331052073,67.36526946107784,67.61200231007456,67.36526946107784,68.99701222878203,67.88981651453047,67.61200231007456,20.0,,,
ner_f1_micro,conll04_rob_train,1,493,4,20,100,100,4e-05,0.0,roberta-base,1,0.5,0.0,2022-03-25_15.07.11.369668,87.04318936877078,83.39720103756693,70.8898944193062,71.30010307153165,70.8898944193062,73.16603074851308,70.91537371857737,71.30010307153165,20.0,,,
ner_f1_micro,conll04_rob_train,2,382,4,20,100,100,6e-05,0.01,roberta-base,1,0.55,0.0,2022-03-25_18.42.54.299054,87.02460850111856,83.58743138131499,67.98780487804879,69.3638239629096,67.98780487804879,72.09157917909712,67.64160401002506,69.3638239629096,20.0,,,
ner_f1_micro,conll04_rob_train,3,435,4,20,100,100,5e-05,0.0,roberta-base,1,0.5,0.2,2022-03-25_06.23.24.400353,86.74157303370788,83.17211009486635,67.82884310618066,69.29378587804236,67.19492868462757,74.0154659512349,65.35617471773078,68.64337937397733,20.0,,,
ner_f1_micro,conll04_rob_train,4,465,4,20,100,100,6e-05,0.005,roberta-base,1,0.55,0.1,2022-03-25_21.48.51.042857,86.58057271195958,82.59764626362858,67.68292682926828,69.11133299027077,67.68292682926828,71.75055663290958,67.43398630355152,69.11133299027077,20.0,,,
ner_f1_micro,conll04_rob_train_lvl,0,91,4,20,100,100,4e-05,0.0,roberta-base,1,0.5,0.0,2022-03-31_10.44.39.925787,84.71372984991663,80.70241733832201,65.85365853658537,68.09264155636647,65.54878048780488,71.32125856263787,65.42260333107015,67.88211524057701,20.0,True,8.0,
ner_f1_micro,docRed_bert_train_lvl,0,617,12,30,200,200,8e-05,0.1,bert-base-cased,12,0.5,0.2,2022-04-04_18.41.50.524935,99.85773692274022,99.80374418093896,90.01372010976087,64.97584472705805,90.01372010976087,69.0784246857942,58.71526550590185,64.97584472705805,30.0,False,11.0,0.5
ner_f1_micro,docRed_bert_train_lvl,1,623,12,30,200,200,5e-05,0.01,bert-base-cased,12,0.5,0.1,2022-04-04_18.38.54.835873,88.62252663622529,88.10854948145833,15.032948929159804,0.7786336341853745,15.032948929159804,1.663641863278887,0.2514765081419104,0.7786336341853745,3.0,False,11.0,0.5
ner_f1_micro,docRed_bert_train_lvl,2,629,8,20,200,200,5e-05,0.1,bert-base-cased,1,0.5,0.2,2022-04-02_15.54.11.598914,88.56444384082576,87.51997510643204,57.767607424358005,28.85479709821751,57.41164505466565,35.57008747605699,26.06490367188696,28.33995572386095,20.0,False,11.0,
ner_f1_micro,docRed_bert_train_lvl,3,628,12,30,200,200,3e-05,0.0,bert-base-cased,12,0.5,0.2,2022-04-04_02.30.54.745259,88.45613656006914,87.33920125557133,60.01218521527214,32.91514779858216,59.707554833468734,36.7700054395212,27.91216072718153,32.31433702606784,30.0,False,11.0,0.5
ner_f1_micro,docRed_bert_train_lvl,4,630,12,30,200,200,5e-05,0.01,bert-base-cased,12,0.5,0.2,2022-04-04_06.37.09.385758,88.3480985306828,87.20721630523974,60.57224025974026,34.14078959352184,60.06493506493506,37.67371663686051,28.861312627389086,33.3032087239118,30.0,False,11.0,0.5
ner_f1_micro,docRed_rob_train_lvl,0,214,8,30,200,200,3e-05,0.1,roberta-base,1,0.5,0.2,2022-04-04_20.29.00.322642,87.54763200870987,86.26473850958098,59.21052631578948,22.63043228049088,58.94736842105264,29.313390419219747,14.95447048888262,22.313492763224477,30.0,False,11.0,0.5
ner_f1_micro,docRed_rob_train_lvl,1,212,8,30,200,200,3e-05,0.0,roberta-base,1,0.5,0.2,2022-04-05_01.50.51.744269,87.5461555169418,86.1707379452044,58.77308707124011,20.315200268270708,58.31134564643799,25.626102475005187,13.284510292239563,19.76695625554884,30.0,False,11.0,0.5
ner_f1_micro,docRed_rob_train_lvl,2,207,8,30,200,200,3e-05,0.1,roberta-base,1,0.5,0.1,2022-04-04_23.10.02.989790,87.36719427580226,86.13343592934991,59.15584415584415,20.7562925802915,58.76623376623377,26.6719702562957,14.08195131440525,20.33053183527221,30.0,False,11.0,0.5
ner_f1_micro,docRed_rob_train_lvl,3,209,8,30,200,200,3e-05,0.0,roberta-base,1,0.5,0.1,2022-04-05_04.27.46.671195,87.17426710097718,85.93764367441761,59.28497942386832,22.4515905398182,58.89917695473251,30.1737295458702,14.859158392906297,21.82583349687677,30.0,False,11.0,0.5
ner_f1_micro,docRed_rob_train_lvl,4,215,8,30,200,200,5e-05,0.0,roberta-base,1,0.5,0.2,2022-04-05_12.47.34.061412,87.06765281705458,85.7448736326756,59.12678207739308,22.928499860587586,58.87219959266802,30.507777062779866,15.427413191586645,22.47663272763072,30.0,False,11.0,0.5
ner_f1_micro,scierc_bert_train,0,48,4,20,100,100,5e-05,0.02,allenai/scibert_scivocab_cased,1,0.4,0.1,2022-03-26_16.17.02.300171,73.224043715847,72.0682761184699,49.72004479283314,49.307465243790645,41.43337066069429,42.977317732024616,38.0372886882484,39.70655025944135,20.0,,,
ner_f1_micro,scierc_bert_train,1,65,4,20,100,100,4e-05,0.015,allenai/scibert_scivocab_cased,1,0.4,0.2,2022-03-26_19.13.51.567575,73.03303303303302,71.78489726497381,47.72475027746948,46.83917860011434,39.51165371809101,39.29710219061504,35.975976899334285,37.09182109166783,20.0,,,
ner_f1_micro,scierc_bert_train,2,58,4,20,100,100,5e-05,0.02,allenai/scibert_scivocab_cased,1,0.4,0.0,2022-03-26_16.05.11.410843,73.03303303303302,71.44045989974178,50.22222222222222,50.30612436409538,42.888888888888886,42.98993301576655,40.26988460506119,41.05571830209512,20.0,,,
ner_f1_micro,scierc_bert_train,3,56,4,20,100,100,4e-05,0.01,allenai/scibert_scivocab_cased,1,0.4,0.0,2022-03-26_19.25.06.575122,72.80334728033472,71.15251921919983,48.57768052516411,49.2059008052448,40.26258205689278,43.765987804889406,39.25976886000674,40.77715908185585,20.0,,,
ner_f1_micro,scierc_bert_train,4,50,4,20,100,100,5e-05,0.02,allenai/scibert_scivocab_cased,1,0.4,0.2,2022-03-26_16.28.45.152161,72.65110712148413,71.64459608908844,50.0,49.682922493636525,41.44736842105263,42.27967880652558,39.25539767319115,39.92861267066573,20.0,,,
ner_f1_micro,scierc_elec_train,0,224,4,20,125,100,6e-05,0.02,kamalkraj/bioelectra-base-discriminator-pubmed,1,0.5,0.1,2022-03-22_20.15.48.486074,69.41031941031942,67.94868352617928,43.73576309794988,42.290068386031,33.94077448747153,32.62421456037612,29.97466293177387,30.97763037204003,20.0,,,
ner_f1_micro,scierc_elec_train,1,223,4,20,100,100,6e-05,0.01,kamalkraj/bioelectra-base-discriminator-pubmed,1,0.5,0.1,2022-03-22_18.41.01.219059,68.21232458816351,66.48467042934229,43.90804597701149,42.78038126188749,34.48275862068966,35.154119142259034,30.43808534862845,32.37627659974658,20.0,,,
ner_f1_micro,scierc_elec_train,2,225,4,20,100,100,6e-05,0.01,google/electra-base-discriminator,1,0.5,0.1,2022-03-23_11.07.38.225160,68.06670784434836,66.06615351635028,43.13725490196078,42.04370059943206,35.29411764705882,37.01778086871254,30.86579148235446,33.12007143603598,20.0,,,
ner_f1_micro,scierc_elec_train,3,226,4,20,125,100,6e-05,0.02,google/electra-base-discriminator,1,0.35,0.1,2022-03-22_20.32.00.719556,68.05385556915544,66.27493866160795,43.15906562847608,40.56835075172983,33.37041156840934,30.802182718559028,27.10697000231595,28.2732417862121,20.0,,,
ner_f1_micro,scierc_elec_train,4,217,4,20,100,100,6e-05,0.01,google/electra-base-discriminator,1,0.5,0.1,2022-03-23_11.55.09.385546,67.98029556650246,65.56769928108555,43.75,41.41715761935814,35.879629629629626,35.5006892051075,28.608351222835157,31.201718638884472,20.0,,,
ner_f1_micro,scierc_rob_train,0,76,4,20,100,100,5e-05,0.15,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-23_17.57.34.372778,69.48640483383686,67.84060918078777,39.40242763772175,35.73966204272789,31.5592903828198,23.38209671329876,32.074913326013274,26.70332107187192,20.0,,,
ner_f1_micro,scierc_rob_train,1,73,4,20,100,100,5e-05,0.15,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-23_17.42.00.075533,69.4074969770254,68.2289569975287,45.87570621468927,43.401292758774886,35.48022598870057,34.87155420083168,30.625724603249083,31.77120469870613,20.0,,,
ner_f1_micro,scierc_rob_train,2,68,4,20,100,100,4e-05,0.15,allenai/biomed_roberta_base,1,0.4,0.25,2022-03-22_17.10.24.480132,69.06650396583282,67.31615523743494,46.100917431192656,42.99873200586184,35.091743119266056,33.30517178051752,28.6429027707356,30.31409201142315,20.0,,,
ner_f1_micro,scierc_rob_train,3,79,4,20,100,100,5e-05,0.2,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-22_13.01.05.757922,68.75383670963782,67.57164150339749,46.17142857142857,44.34006949487288,37.71428571428571,38.30229175288252,34.44365175833424,35.4336641917528,20.0,,,
ner_f1_micro,scierc_rob_train,4,72,4,20,100,100,5e-05,0.1,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-22_12.42.15.274505,68.75,67.04981674925294,46.97833523375142,44.86997631288211,36.488027366020525,34.04789423549702,31.4884106423568,32.32974103446876,20.0,,,
rel_f1_micro,ade_bert_train,0,4,4,20,100,100,1e-05,0.02,allenai/scibert_scivocab_cased,1,0.4,0.1,2022-03-27_09.07.07.554048,90.93419236079151,91.2242580847232,83.8192419825073,83.8192419825073,83.8192419825073,81.44475920679886,86.33633633633634,83.8192419825073,20.0,,,
rel_f1_micro,ade_bert_train,1,7,4,20,100,100,1e-05,0.02,allenai/scibert_scivocab_cased,1,0.4,0.2,2022-03-27_09.30.48.287795,90.767110702802,91.10231917118143,83.44274252370532,83.44274252370532,83.44274252370532,81.13475177304964,85.88588588588588,83.44274252370532,20.0,,,
rel_f1_micro,ade_bert_train,2,32,4,20,100,100,2e-05,0.02,allenai/scibert_scivocab_cased,1,0.4,0.1,2022-03-26_21.51.25.634438,90.7083716651334,91.0600121718184,83.27246165084003,83.27246165084003,83.27246165084003,81.08108108108108,85.58558558558559,83.27246165084003,20.0,,,
rel_f1_micro,ade_bert_train,3,10,4,20,100,100,1e-05,0.01,allenai/scibert_scivocab_cased,1,0.4,0.1,2022-03-27_09.55.33.817937,90.3432494279176,90.69817223222292,83.18840579710145,83.18840579710145,83.04347826086955,80.25210084033614,86.03603603603604,83.04347826086955,20.0,,,
rel_f1_micro,ade_bert_train,4,20,4,20,100,100,5e-05,0.0,allenai/scibert_scivocab_cased,1,0.4,0.2,2022-03-27_01.40.39.491982,90.7083716651334,91.040219602294,83.16400580551525,83.16400580551525,83.16400580551525,80.47752808988764,86.03603603603604,83.16400580551525,20.0,,,
rel_f1_micro,ade_elec_train,0,599,4,20,100,100,5e-05,0.01,kamalkraj/bioelectra-base-discriminator-pubmed,1,0.4,0.1,2022-03-28_13.38.42.558541,89.78644382544104,90.06264239363978,81.23123123123122,81.23123123123122,81.23123123123122,80.14814814814815,82.34398782343987,81.23123123123122,20.0,False,9.0,
rel_f1_micro,ade_elec_train,1,613,4,20,100,100,5e-05,0.02,kamalkraj/bioelectra-base-discriminator-pubmed,1,0.4,0.1,2022-03-28_12.03.19.494299,90.46153846153844,90.83873835646888,81.19601328903656,81.19601328903656,81.19601328903656,79.04269081500647,83.46994535519126,81.19601328903656,20.0,False,9.0,
rel_f1_micro,ade_elec_train,2,595,4,20,100,100,3e-05,0.01,kamalkraj/bioelectra-base-discriminator-pubmed,1,0.4,0.2,2022-03-28_11.16.56.892174,90.42787825319806,90.80924674429713,81.01945003353455,81.01945003353455,81.01945003353455,79.57839262187089,82.5136612021858,81.01945003353455,20.0,False,9.0,
rel_f1_micro,ade_elec_train,3,604,4,20,100,100,3e-05,0.01,kamalkraj/bioelectra-base-discriminator-pubmed,1,0.4,0.1,2022-03-28_10.29.53.619221,90.23420238621298,90.60833902939169,80.59701492537313,80.59701492537313,80.59701492537313,80.05390835579514,81.14754098360656,80.59701492537313,20.0,False,9.0,
rel_f1_micro,ade_elec_train,4,596,4,20,100,100,5e-05,0.01,kamalkraj/bioelectra-base-discriminator-pubmed,1,0.4,0.2,2022-03-28_14.29.02.203078,89.69976905311779,89.96035371942685,80.41237113402062,80.41237113402062,80.41237113402062,77.88873038516405,83.10502283105022,80.41237113402062,20.0,False,9.0,
rel_f1_micro,ade_rob_train,0,632,4,20,100,100,5e-05,0.01,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-27_22.47.55.820777,90.94252873563218,91.28922348716692,82.53275109170305,82.53275109170305,82.53275109170305,80.08474576271186,85.13513513513513,82.53275109170305,20.0,,,
rel_f1_micro,ade_rob_train,1,636,4,20,100,100,3e-05,0.01,allenai/biomed_roberta_base,1,0.4,0.1,2022-03-27_18.45.12.511391,90.6046511627907,90.91016573125526,82.18562874251498,82.18562874251498,82.18562874251498,81.94029850746269,82.43243243243244,82.18562874251498,20.0,,,
rel_f1_micro,ade_rob_train,2,634,4,20,100,100,1e-05,0.02,allenai/biomed_roberta_base,1,0.4,0.2,2022-03-27_14.30.13.860818,90.42357274401472,90.74984972310683,82.1376281112738,82.1376281112738,82.1376281112738,80.14285714285714,84.23423423423422,82.1376281112738,20.0,,,
rel_f1_micro,ade_rob_train,3,645,4,20,100,100,5e-05,0.02,allenai/biomed_roberta_base,1,0.4,0.1,2022-03-27_20.22.25.066549,90.52242256125751,90.84668408567404,82.11143695014663,82.11143695014663,81.96480938416423,80.08595988538681,83.93393393393393,81.96480938416423,20.0,,,
rel_f1_micro,ade_rob_train,4,642,4,20,100,100,1e-05,0.01,allenai/biomed_roberta_base,1,0.4,0.1,2022-03-27_15.20.37.948485,90.79189686924492,91.1402159134982,81.93123628383321,81.93123628383321,81.93123628383321,79.88587731811697,84.08408408408408,81.93123628383321,20.0,,,
rel_f1_micro,conll04_bert_train,0,195,4,20,100,100,5e-05,0.005,bert-base-cased,1,0.5,0.2,2022-03-24_19.12.06.248497,87.44343891402715,83.28669743763122,72.06349206349206,73.0419193209891,72.06349206349206,79.55048761427916,68.57779901258162,73.0419193209891,20.0,,,
rel_f1_micro,conll04_bert_train,1,145,4,20,100,100,5e-05,0.0,bert-base-cased,1,0.4,0.2,2022-03-24_19.30.46.210486,86.80089485458613,83.07167568598277,71.9640179910045,73.27018455156656,71.66416791604198,74.53865182436613,72.26920981383225,72.95018455156657,20.0,,,
rel_f1_micro,conll04_bert_train,2,121,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.4,0.2,2022-03-24_16.56.59.416385,88.65168539325843,85.67738073136117,71.88940092165899,73.20216644784938,71.88940092165899,76.53580591795695,70.55802549852893,73.20216644784938,20.0,,,
rel_f1_micro,conll04_bert_train,3,138,4,20,100,100,0.0001,0.1,bert-base-cased,1,0.5,0.0,2022-03-24_20.15.25.970327,86.16600790513834,82.18663768873911,71.63232963549922,72.35260688998112,71.31537242472267,78.3230094205704,67.79507296669769,72.02202837758442,20.0,,,
rel_f1_micro,conll04_bert_train,4,172,4,20,100,100,0.0001,0.005,bert-base-cased,1,0.4,0.0,2022-03-24_21.48.43.527680,87.32394366197184,83.7716581708909,71.4064914992272,72.45319275514166,71.09737248840803,75.98086771961653,69.55812608444188,72.13573243768134,20.0,,,
rel_f1_micro,conll04_bert_train_lvl,0,87,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.6,0.2,2022-03-31_16.19.15.856440,86.71171171171173,83.09593934337435,71.82866556836903,73.18969622533366,71.82866556836903,82.91612645058024,66.75159470582813,73.18969622533366,20.0,True,8.0,
rel_f1_micro,conll04_bert_train_lvl,1,90,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.35,0.2,2022-03-31_17.30.03.393484,86.73754896474537,83.37316222527336,71.44992526158444,72.54396385286026,71.15097159940208,73.19999888688528,71.98436727269679,72.229003222939,20.0,True,11.0,
rel_f1_micro,conll04_bert_train_lvl,2,88,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.5,0.2,2022-03-31_12.07.41.216129,86.94177501413228,83.0875193971056,70.01620745542951,71.10741599903213,70.01620745542951,79.15208443059181,66.64083285135918,71.10741599903213,20.0,True,8.0,
rel_f1_micro,conll04_bert_train_lvl,3,83,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.5,0.2,2022-03-31_11.50.34.017874,87.13881019830029,83.06265365541128,69.82055464926592,71.0485302476333,69.82055464926592,79.8676917575541,65.54483197961459,71.0485302476333,20.0,True,8.0,
rel_f1_micro,conll04_bert_train_lvl,4,84,4,20,100,100,5e-05,0.1,bert-base-cased,1,0.3,0.2,2022-03-31_17.06.20.070977,86.40996602491506,82.09077780801042,69.78851963746223,70.98534240501989,69.78851963746223,72.9584813222835,70.08038490876018,70.98534240501989,20.0,True,8.0,
