,label,runID,ner_f1_macro,rel_f1_macro,rel_nec_f1_macro,ner_f1_micro,rel_f1_micro,rel_nec_f1_micro,train_batch_size,epochs,neg_entity_count,neg_relation_count,lr,weight_decay,eval_batch_size,rel_filter_threshold,prop_drop
488,conll04_rob_train,2022-03-25_21.14.45.588871,82.44531464901875,67.49696977897591,67.49696977897591,85.95411303861219,66.4576802507837,66.4576802507837,4,20,100,100,6e-05,0.005,1,0.5,0.1
489,conll04_rob_train,2022-03-25_07.50.49.068382,0.0,0.0,0.0,0.0,0.0,0.0,4,20,100,100,0.0001,0.005,1,0.4,0.0
490,conll04_rob_train,2022-03-25_03.48.55.969968,80.28648443660592,68.81625969883348,68.81625969883348,84.4368986983588,67.29559748427673,67.29559748427673,4,20,100,100,5e-05,0.05,1,0.4,0.0
491,conll04_rob_train,2022-03-25_21.01.09.213370,80.40409453424202,67.90626474970803,67.68154564858445,84.25720620842571,67.0640834575261,66.76602086438153,4,20,100,100,6e-05,0.005,1,0.45,0.3
492,conll04_rob_train,2022-03-25_10.16.03.533060,82.12623750786085,64.56501445200024,64.56501445200024,85.84070796460178,63.71951219512195,63.71951219512195,4,20,100,100,3e-05,0.005,1,0.55,0.0
493,conll04_rob_train,2022-03-25_15.07.11.369668,83.39720103756693,71.30010307153165,71.30010307153165,87.04318936877078,70.8898944193062,70.8898944193062,4,20,100,100,4e-05,0.0,1,0.5,0.0
494,conll04_rob_train,2022-03-25_17.43.28.023822,0.0,0.0,0.0,0.0,0.0,0.0,4,20,100,100,6e-05,0.01,1,0.45,0.2
495,conll04_rob_train,2022-03-25_21.35.13.339052,82.99581100363223,67.89363431696435,67.3326871119954,86.08160983789827,66.66666666666666,66.02870813397129,4,20,100,100,6e-05,0.005,1,0.5,0.3
496,conll04_rob_train,2022-03-25_11.58.58.062101,82.79211785616434,65.41533309461344,65.41533309461344,86.22025456557832,64.89859594383776,64.89859594383776,4,20,100,100,3e-05,0.0,1,0.5,0.4
497,conll04_rob_train,2022-03-25_14.03.14.211165,82.17558673486772,66.59096206290707,66.59096206290707,85.95224875069405,65.82278481012659,65.82278481012659,4,20,100,100,4e-05,0.005,1,0.55,0.15
498,conll04_rob_train,2022-03-25_09.37.12.256835,80.01617650629778,67.38903708057425,67.38903708057425,84.28019856591284,66.5658093797277,66.5658093797277,4,20,100,100,3e-05,0.005,1,0.5,0.0
499,conll04_rob_train,2022-03-25_20.54.05.395402,0.0,0.0,0.0,0.0,0.0,0.0,4,20,100,100,6e-05,0.005,1,0.45,0.25
500,conll04_rob_train,2022-03-25_13.49.16.966549,82.277369079275,67.23973498060751,67.23973498060751,85.96783139212422,66.66666666666666,66.66666666666666,4,20,100,100,4e-05,0.005,1,0.5,0.4
501,conll04_rob_train,2022-03-25_00.13.54.101426,49.68350797652939,6.011215722590935,6.011215722590935,53.670886075949376,6.375227686703096,6.375227686703096,4,20,100,100,5e-06,0.005,1,0.5,0.1
502,conll04_rob_train,2022-03-25_12.49.46.725114,82.65301393737215,70.15668079632938,70.15668079632938,85.68269762299613,68.9969604863222,68.9969604863222,4,20,100,100,4e-05,0.005,1,0.45,0.15
503,conll04_rob_train,2022-03-25_01.07.15.663025,72.93565855963331,45.79469433562316,45.79469433562316,78.10712428497139,44.78594950603732,44.78594950603732,4,20,100,100,1e-05,0.05,1,0.4,0.0
504,conll04_rob_train,2022-03-25_02.49.07.639934,74.3369949516876,50.93797436854548,50.66586552500807,79.04509283819628,49.857549857549856,49.57264957264957,4,20,100,100,1e-05,0.005,1,0.5,0.0
505,conll04_rob_train,2022-03-24_22.36.17.249570,49.26165448828026,5.251629131082924,5.176582226767727,52.83198476915755,4.740406320541761,4.665161775771257,4,20,100,100,5e-06,0.05,1,0.4,0.1
506,conll04_rob_train,2022-03-25_00.34.05.217465,46.87603351311044,5.629434612688431,5.464825559190488,51.12149532710281,5.882352941176471,5.748663101604278,4,20,100,100,5e-06,0.0,1,0.4,0.1
507,conll04_rob_train,2022-03-25_14.23.38.354267,82.23338308329838,65.6669067377503,65.6669067377503,85.79418344519016,64.797507788162,64.797507788162,4,20,100,100,4e-05,0.005,1,0.55,0.4
508,conll04_rob_train,2022-03-25_15.49.32.429173,81.85946818503031,69.16624689590569,69.16624689590569,85.52412645590681,68.32298136645963,68.32298136645963,4,20,100,100,4e-05,0.0,1,0.55,0.15
509,conll04_rob_train,2022-03-25_06.50.08.053396,0.0,0.0,0.0,0.0,0.0,0.0,4,20,100,100,0.0001,0.05,1,0.5,0.0
510,conll04_rob_train,2022-03-25_06.03.45.791859,80.99069059000139,66.47332838738798,66.18347331492421,84.87534626038781,66.28895184135976,66.0056657223796,4,20,100,100,5e-05,0.0,1,0.4,0.2
511,conll04_rob_train,2022-03-25_01.47.58.052203,70.45675938644689,44.388116581745386,44.388116581745386,76.72823218997361,43.6183395291202,43.6183395291202,4,20,100,100,1e-05,0.01,1,0.4,0.0
512,conll04_rob_train,2022-03-25_05.57.11.386401,81.47877181952448,65.68689585567827,65.68689585567827,85.1830985915493,64.09495548961425,64.09495548961425,4,20,100,100,5e-05,0.0,1,0.4,0.1
513,conll04_rob_train,2022-03-25_21.42.01.583934,81.76560473769112,69.75103310341662,69.42045459101992,85.23489932885907,68.13186813186813,67.81789638932496,4,20,100,100,6e-05,0.005,1,0.55,0.0
514,conll04_rob_train,2022-03-25_13.56.21.393657,82.17377881398379,68.6218746120422,68.6218746120422,86.22620380739082,67.17557251908397,67.17557251908397,4,20,100,100,4e-05,0.005,1,0.55,0.0
515,conll04_rob_train,2022-03-24_23.53.21.408962,49.081819222655135,5.1254059527707865,5.075468374743321,53.59778597785979,4.340987731991192,4.278074866310161,4,20,100,100,5e-06,0.005,1,0.4,0.1
516,conll04_rob_train,2022-03-25_06.43.24.377394,0.0,0.0,0.0,0.0,0.0,0.0,4,20,100,100,0.0001,0.05,1,0.4,0.2
517,conll04_rob_train,2022-03-25_22.56.47.911185,82.87971485761125,68.14300024178785,67.90770612414079,86.19153674832963,67.28110599078342,66.97388632872504,4,20,100,100,6e-05,0.0,1,0.4,0.1
518,conll04_rob_train,2022-03-24_23.26.05.646746,53.63916913161647,9.854600944092113,9.854600944092113,60.215053763440864,10.460251046025103,10.460251046025103,4,20,100,100,5e-06,0.01,1,0.5,0.0
519,conll04_rob_train,2022-03-25_15.21.59.370537,82.36021303396775,67.87616802692986,67.87616802692986,85.87257617728531,66.66666666666666,66.66666666666666,4,20,100,100,4e-05,0.0,1,0.5,0.25
520,conll04_rob_train,2022-03-25_11.18.54.751204,81.57662593834053,62.33665812907503,62.33665812907503,85.41320022185248,60.972017673048605,60.972017673048605,4,20,100,100,3e-05,0.0,1,0.45,0.3
521,conll04_rob_train,2022-03-25_05.03.14.757512,82.23758775400557,65.99156510592177,65.99156510592177,85.44444444444444,64.6795827123696,64.6795827123696,4,20,100,100,5e-05,0.01,1,0.5,0.2
522,conll04_rob_train,2022-03-25_18.06.53.745483,82.28358324805957,69.56660769456941,69.56660769456941,85.55493586168433,68.38124054462935,68.38124054462935,4,20,100,100,6e-05,0.01,1,0.5,0.0
523,conll04_rob_train,2022-03-25_07.16.58.226738,79.24778691777368,64.05332905952872,63.108447169764936,83.57705286839146,62.69113149847095,61.77370030581039,4,20,100,100,0.0001,0.01,1,0.4,0.1
524,conll04_rob_train,2022-03-25_22.43.21.222899,81.66090650840444,66.08610830473621,66.08610830473621,85.50561797752809,65.22462562396007,65.22462562396007,4,20,100,100,6e-05,0.005,1,0.6,0.3
525,conll04_rob_train,2022-03-25_17.29.01.709608,82.01893778736222,68.7445735362848,68.7445735362848,85.82545858810451,67.68292682926828,67.68292682926828,4,20,100,100,6e-05,0.01,1,0.45,0.0
